user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet
andypatel,"sherwood ,AR","CHA,Multiple hotel owners like fairfield inn , holidayinn express , laquinta inn & suites, countryinn & suites , bestwestern inn , comfort inn & suites",2013-03-25 04:01:02,72,300,15,False,2020-07-28 03:31:58,"#COVID19 has decimated hotel businesses, costing the leisure and hospitality sector 4.8 million jobs. @SenTomCotton… https://t.co/bge3gcmEzv",['COVID19'],Twitter for iPhone,False
andypatel,"sherwood ,AR","CHA,Multiple hotel owners like fairfield inn , holidayinn express , laquinta inn & suites, countryinn & suites , bestwestern inn , comfort inn & suites",2013-03-25 04:01:02,72,300,15,False,2020-07-28 03:31:25,The economic impact of #COVID19 on the hotel industry is the worst we have ever faced. The hotel industry is expect… https://t.co/10KWpKdSkD,['COVID19'],Twitter for iPhone,False
andypatel,"sherwood ,AR","CHA,Multiple hotel owners like fairfield inn , holidayinn express , laquinta inn & suites, countryinn & suites , bestwestern inn , comfort inn & suites",2013-03-25 04:01:02,72,300,15,False,2020-07-28 03:31:14,"#COVID19 has decimated hotel businesses, costing the leisure and hospitality sector 4.8 million jobs. @JohnBoozman,… https://t.co/9qbE8sIl8O",['COVID19'],Twitter for iPhone,False
🎶The big fool said to push on🎶,LA,Progressive intersectional feminist and cannabis aficionado. Part-time body language expert. OIF veteran. she/her. Short TSLA Long AAPL,2017-10-23 17:10:29,71,578,98,False,2020-07-28 03:28:44,"Never forget, @elonmusk is an apartheid trust fund baby who now suckles the teat of any government willing to be sw… https://t.co/K1kIpGMadj",,Twitter for Android,False
Radio Silent,"NY,NY",All tweets sent are for info purposes only and should't be construed as an offer or solicitation to buy or sell securities. Not a licensed broker. Just opinion,2011-04-16 15:43:56,28193,31,14531,False,2020-07-28 03:27:03,"$NOVN .99 #COVID19 #BULLFLAG forms  4 hr chart/ Daily Chart

Breakout vol: 63,273,686

Extreme Bull Signal 

Confir… https://t.co/oIXSQv98lx","['COVID19', 'BULLFLAG']",Twitter Web App,False
OutlandishRDH,TN,"dental hygienist who plays on the computer & has 3 puppers Katie, Mac & Lexi oh yeah and a hubby 😜 and loves Outlander  Shop at https://t.co/GIlCcePcH2",2009-04-10 20:49:12,165,135,568,False,2020-07-28 03:10:18,"Working on mask lanyards 😷
Coming soon to Kwerky Bits - LINK IN BIO 
.
.
.
.
.
#mask #lanyard #etsyshop #comingsoon… https://t.co/46FqzX7aS3","['mask', 'lanyard', 'etsyshop', 'comingsoon']",Instagram,False
Koonichiwa,NH,L.E.,2009-03-27 14:51:59,36,333,2940,False,2020-07-29 16:28:32,@realDonaldTrump 150k...is on your hands. #COVID19 #,['COVID19'],Twitter for Android,False
"Carlo ""Crow"" Fiorletta",NJ,"Actor Director Producer Teacher Coach . County comm. local district 3 Ocean County 4.  DETOURS film https://t.co/RBpN3xKLD8
President GIAA. Liberal",2009-03-09 21:32:56,2104,4003,31435,False,2020-07-29 16:15:39,@HKrassenstein @realDonaldTrump All tweet no action #PutinsPuppet. Cannot go a day without twitter masturbation. Wh… https://t.co/kEnGIqZwp1,['PutinsPuppet'],Twitter for Android,False
Julio Salado,"Boston,MA and Malden,MA",Voted #2 Boston's BEST Personal Trainer|NSCA-RCPT*D|USAW|USAPL |Author|Educator|Weight Loss|Post Rehab|Tai Chi |@JSaladoRE |🚨EMT in Training|Services in Link👇,2012-03-12 12:32:37,2047,1242,7047,False,2020-07-29 16:10:48,"I wear a #facemask for Margaret. 😷

I’m protecting others who may have #Diabetes, COPD, #Cancer Treatment and Those… https://t.co/DCrfybBVgI","['facemask', 'Diabetes', 'Cancer']",Twitter for iPhone,False
SUSLA,"Shreveport,LA",Southern University at Shreveport,2009-04-29 23:22:34,1171,75,116,False,2020-07-29 16:09:13,COVID-19 testing is happening now at SUSLA. Ochsner LSU Health staff is ready to assist you.  Please spread the wor… https://t.co/dp2RLj8hUO,,Twitter Web App,False
"Carlo ""Crow"" Fiorletta",NJ,"Actor Director Producer Teacher Coach . County comm. local district 3 Ocean County 4.  DETOURS film https://t.co/RBpN3xKLD8
President GIAA. Liberal",2009-03-09 21:32:56,2104,4003,31435,False,2020-07-29 16:08:59,Talk about not working. #MoscowMitch #COVID19. Plan? #Kentucky taxes in your @GOP pocket via wife. Look it up.… https://t.co/QWV4F6deyf,"['MoscowMitch', 'COVID19', 'Kentucky']",Twitter for Android,False
karen q,NY,I like people who walk their talk. Family Caregiver Coach. Divided we fall. Vote him the hell out.,2009-06-19 12:16:02,408,386,11707,False,2020-07-29 16:04:27,What kind of a jackass is @MarkMeadows  to be able to stand there listening to trump’s lies. @realDonaldTrump #conman #COVID19,"['conman', 'COVID19']",Twitter for iPad,False
"Carlo ""Crow"" Fiorletta",NJ,"Actor Director Producer Teacher Coach . County comm. local district 3 Ocean County 4.  DETOURS film https://t.co/RBpN3xKLD8
President GIAA. Liberal",2009-03-09 21:32:56,2104,4003,31435,False,2020-07-29 16:02:21,@SenTedCruz @realDonaldTrump #WearAMask 'tupid Ted #COVID19  killing #Texas,"['WearAMask', 'COVID19', 'Texas']",Twitter Web App,False
Liz Borkowski,DC,"Public health researcher at George Washington University, managing editor of Women's Health Issues. Views are my own.",2010-02-17 16:39:22,1136,2085,2033,False,2020-07-29 15:58:09,"When it comes to #COVID19 research, ""it’s more important now than ever that we have minorities included. We should… https://t.co/14bBav8q59",['COVID19'],Twitter Web App,False
Coach Lu Russia,CA,Talk Radio Host | MediaRep | Transformation Coach | Speaker | Fashionista 🇺🇲🇬🇲🇳🇬,2009-06-13 03:17:24,519,768,174,False,2020-07-30 20:35:10,"Queens!! Join us TONIGHT at 6pm PST, 8pm CST, 9pm EST. Natasha Hyde will be teaching and praying concerning ""COVID-… https://t.co/mpD21KNE3P",,Twitter for Android,False
Izzy,"Sacramento,Ca",https://t.co/4OTL9DvfKg,2013-01-22 13:07:37,640,966,608,False,2020-07-30 20:34:55,New slapper Izz It Real gone be ah real mess🏋🏾‍♂️ Izz yall ready 4 it🙏🏽 #concreteizzy #ConcreteMuzik #izzythegoer… https://t.co/PVz9ZmqBVD,"['concreteizzy', 'ConcreteMuzik', 'izzythegoer']",Twitter for Android,False
J Auskings,NJ,Vote.,2009-07-01 16:11:20,75,368,6831,False,2020-07-30 20:34:19,I don’t feel bad for @THEHermanCain dying of #COVID19 when he tweeted people are fed up with wearing masks and calling it a hoax.,['COVID19'],Twitter for iPhone,False
Keith Frank,"Dallas,TX","I laugh, and I keeps it 100. I tweet about current events. Nothing against anyone. Like everyone else I share my opinion. #CowboysNation #Truth",2009-06-23 03:55:26,1044,669,6627,False,2020-07-30 20:30:49,"Dr. Anthony Fauci is now recommending Americans where goggles to slow the spread of the Wuhan virus?

 How long bef… https://t.co/v1btx8UQg3",,Twitter Web App,False
Keith Frank,"Dallas,TX","I laugh, and I keeps it 100. I tweet about current events. Nothing against anyone. Like everyone else I share my opinion. #CowboysNation #Truth",2009-06-23 03:55:26,1044,669,6627,False,2020-07-30 20:30:05,"Fauci suggests goggles, eye shield for better protection against coronavirus https://t.co/I1eag9r3ur #FoxNews #COVID19","['FoxNews', 'COVID19']",Twitter Web App,False
Sagar,DC,"NYC, music, photography, etc..",2009-08-02 00:28:53,113,26,94,False,2020-07-30 20:21:32,"Joe Scarborough Questions Trump’s Hydroxychloroquine Obsession: ‘You Have to Ask, What’s the Money Connection?’..#Trump..#GOP..#Covid19..","['Trump', 'GOP', 'Covid19']",Hootsuite Inc.,False
Sagar,DC,"NYC, music, photography, etc..",2009-08-02 00:28:53,113,26,94,False,2020-07-30 20:20:28,"Columbia Doc Predicts Up to 800,000 US Virus Deaths in 2020, Blames ‘Extraordinarily Irresponsible’ Trump for Polit… https://t.co/cVozRE20Jc",,Hootsuite Inc.,False
💙🌊just*nikki*Resisting🌊♎💙,CT,"Mom of 2 boys😍, wife & snowflake. I'm obsessed w/#DeanKoontz books & black olives. #TeachersArentMartyrs #KeepSchoolsClosed #NotMyChild
#Kratom #Biden2020",2016-07-22 01:05:51,5544,6097,25444,False,2020-07-30 20:20:15,"Covid is so dangerous that trump wants to delay the election. BUT at the same time, he wants to OPEN SCHOOLS. Which… https://t.co/IIgygSY0oj",,Twitter for Android,False
MJ Business Week,WA,"MJ Business Week is your #WinkinWeed. Published by the MJBA, the Voice of the Legal Marijuana. We welcome #MJNews submissions. Email us: info@mjba.net",2013-06-14 19:58:32,40174,2549,4969,False,2020-07-30 20:14:20,"@Cal_CPA Cannabis Industry Symposium Examines Impact Of #COVID19, Regulation &amp; Economic Outlook On CA's $3 Billion… https://t.co/CnHtQSqye5",['COVID19'],Twitter Web App,False
chilicheezfritos,PA,"Star Wars geek. TBBT aficionado. Wanderluster. Vile, slightly. Funny. Considerate. Cake Meister. Thoughtful. At least my momma told me so.",2012-04-10 20:41:59,44,108,2259,False,2020-07-30 20:13:01,Ironic. VERY ironic. #irony #cosmickarma #karma #WearADamnMask #COVID19 #COVIDIOTS https://t.co/KuoRe0EJEg,"['irony', 'cosmickarma', 'karma', 'WearADamnMask', 'COVID19', 'COVIDIOTS']",Twitter Web App,False
MarStrategist,"Nashville,Tn","Marketer that blends science & art to transform companies to grow biz via strategies that are proven, sustainable & repeatable #CGO#CMO",2015-04-29 01:48:56,514,734,2786,False,2020-07-30 20:13:00,Healthcare entities receiving funding from any COVID-19 related funding programs should be on the lookout for addit… https://t.co/H67bI6Jyx3,,"Clearview Social, Inc.",False
Chasing Spirits & Ghost,TX,"YouTube Channel Chasing Spirits & Ghost - Necrophonic ITC Spirit Box 
YouTube Channel Stoney Bolonga -Gaming on PS4",2015-07-14 17:21:58,39,10,424,False,2020-07-30 20:12:48,"Dr. from M-R-I listen what he has to say about Dr. Fauci, Obama ministration COVID-19 coronavirus CCP Virus...… https://t.co/cGVZZUIGpc",,Twitter Web App,False
Pir8lksat40,PA,❤️family/ancestry/job/reading/learning/walking/laughing/Buffett/PSU/Pirates/NASA/music/& kind people. Love/hate politics. Check your intolerance at the door.,2010-05-18 00:54:20,129,437,7137,False,2020-07-30 20:06:41,"@presscitizen Dear Governor:
I’m looking for, &amp; not finding, the serious scientific data/studies that have led to t… https://t.co/OMvNhofcDm",,Twitter for iPad,False
justinscake,LA,Glitter Goddess of the Sunset Strip,2009-04-02 17:46:54,818,405,324141,False,2020-07-31 19:16:46,@realDonaldTrump I thought you didn't believe in polls? MAGA #VoteBlue #Biden2020 #Biden #TrumpIsACompleteFailure… https://t.co/U99CDRiZ60,"['VoteBlue', 'Biden2020', 'Biden', 'TrumpIsACompleteFailure']",Twitter Web App,False
🦋 Rosalyn,NC,"Poet, ""Collisions on a Non-existent Highway"" available on Amazon. #Bones lover. #Biden2020. #VoteBlue",2009-03-19 19:00:36,1753,1832,149355,False,2020-07-31 19:10:47,@SteveScalise Who cares. Trump failed to do anything to help us for months. Why shouldn't we share vaccine research… https://t.co/94ikzGBaoC,,Twitter Web App,False
Work for the BlueWave 2020 ✍️,MN,"BLM, HealthcareVoter, MasksSaveLives, Biden2020 - I block MAGAts, & VET all accounts. NO LISTS No DMs https://t.co/lRwzMauCQY",2015-12-15 18:30:47,3769,4181,9477,False,2020-07-31 19:05:20,"Get the facts on #COVID19 testing in this thread. No, we are not leading in testing. https://t.co/K7ODD3ftVJ",['COVID19'],Twitter for iPad,False
Chip Kahn,DC,"President & CEO of @FAHhospitals, health policy aficionado, father, husband, amateur photographer, proud member of the Krewe of Hermes & son of New Orleans",2009-04-27 21:34:40,2979,2256,1446,True,2020-07-31 19:04:15,"#ICYMI In @RevCycleIntel - Starting Aug. 1, #Hospitals will have #Medicare fee-for-service claims garnished for… https://t.co/k1uQBX1fND","['ICYMI', 'Hospitals', 'Medicare']",Sprout Social,False
Jonathon Trugman,NY,"NY POST Sunday Business Columnist, Fan of all things Markets and Economics",2012-04-18 15:27:36,1685,4997,28859,False,2020-07-31 19:03:39,There's A Body Of Data Out There And I Haven't Seen One Apolitical Study Or Discussion On Summer Camps And #COVID19… https://t.co/p5CImlyTAN,['COVID19'],Twitter Web App,False
Paige Etheridge,"Virginia Beach,VA","Taoist. Piscean. Athenian. Writer.

https://t.co/IvLL1xkx8a",2013-11-26 22:00:41,453,295,17587,False,2020-07-31 19:02:23,"Kojima on his video game ""Death Stranding"" predicting our current times. 

#scifi #COVID19 #GamingConfession… https://t.co/NPzl8FBzsn","['scifi', 'COVID19', 'GamingConfession']",Twitter Web App,False
Sagar,DC,"NYC, music, photography, etc..",2009-08-02 00:28:53,112,26,94,False,2020-07-31 18:56:45,The White House is willing to cut a deal with Democrats that leaves out Senate Republican legislation aimed at prot… https://t.co/aMh3zVBz2O,,Hootsuite Inc.,False
ROSIE,NY,mother of 5 - actor - comic - crafter - artist - impeach and remove #resist,2009-03-19 01:08:50,1199944,38092,47368,True,2020-07-31 18:38:56,watching him try to lie his way into staying in office ... he is such a dope - #AMERICAorTrump #wakeup #trumpRUSSIA #Covid19,"['AMERICAorTrump', 'wakeup', 'trumpRUSSIA', 'Covid19']",Twitter for iPhone,False
Joe Hutzler,VA,"Voice of Lynchburg Hornets & Dir. of Digital Media - ESPN - ""DIII Nobody"" @SINow - HPU '13 - Matthew 6:25-34",2010-01-12 01:01:59,673,1081,4749,False,2020-07-31 18:37:25,"Another reminder that anyone is susceptible to #COVID19
John Force parks NHRA team for remainder of 2020 season… https://t.co/XlKg2uh1hH",['COVID19'],Twitter for Android,False
Carlos Watson,CA,"@OZY Founder & CEO, former @CNN/@MSNBC anchor, would-be pickup hoops hall of famer. Host of DefiningMoments with OZY @Hulu",2009-01-05 16:27:31,13641,1611,999,True,2020-07-31 18:20:37,"#ICYMI today in @ozy’s ‘Whiskey in Your Coffee’, we shared this #FridayThought. Despite th economy dip, #COVID19 ha… https://t.co/MslHAZEMKa","['ICYMI', 'FridayThought', 'COVID19']",Twitter for iPad,False
Erica aka bronxHarlemGirl,"JA, Bx,FL",Daughter of JA immigrants/Bronx Raised/Democrat/College Graduate/Social Worker/Music Head/ Follow my music page on IG @classichousemusic,2009-10-08 18:41:56,202,546,6228,False,2020-07-31 18:14:15,"Bee Gees - Stayin' Alive (Official Video) https://t.co/BLbkn6bw6h via @YouTube 
#alive2020 #COVID19","['alive2020', 'COVID19']",Twitter Web App,False
─═  єĞĞ𝐬 Δ𝓒𝐊lεЎ ═─,NJ,It's HammerTime: New Joisy Ex-Musician-Drummer.❤️🇸🇪☮️ 🇺🇸  #resist💙VOTE!💙 I FB! #VoteBlue Trying to stay/be optimistic Deadhead  #864511320,2007-11-30 15:49:25,3995,4104,7428,False,2020-07-31 18:11:16,"Just a quick not for all who are on #Twitter 

Be kind It makes our world a little bit better for all 

And please… https://t.co/Fs317kSOtV",['Twitter'],Twitter Web App,False
FeelinlikeWil,TX,Grinding. Trying to survive. Never ever TRUST a field goal kicker. NEVER. Have a master’s in protecting y’alls mentals. Take a seat on the couch.,2011-06-10 17:03:09,13,125,5176,False,2020-07-31 17:52:19,@raju @TheTattooedProf @ConversationUS It’d be a horrific disaster.  #COVID19 is already decimating black and brown… https://t.co/OKWnRmyqei,['COVID19'],Twitter for iPhone,False
Vik,TX,"Colors Of You on Apple music and iTunes Stay tuned more to come...
IG:@vikhmusic",2013-07-21 17:22:31,579,792,2108,False,2020-07-31 17:40:32,Tomorrow is August and this drops on the 18th. Stay Safe. #hiphop #covid19 https://t.co/0ZDRTdMEde,"['hiphop', 'covid19']",Twitter for Android,False
Joe D,"Newark,NJ","Essex County Executive    
#EssexCounty
#PuttingEssexCountyFirst",2009-08-19 20:07:43,4677,138,207,False,2020-07-31 17:20:56,"If you or anyone you know is interested in getting tested for #COVID19, visit https://t.co/lwhQhJX47W or call 973-8… https://t.co/X3lBPTueS3",['COVID19'],Hootsuite Inc.,False
IUPATDC711,NJ,,2011-03-31 13:29:54,429,670,206,False,2020-07-31 17:20:13,TODAY millions of American workers unemployed due to #COVID19 will see their benefits drop by 90%. Unacceptable… https://t.co/JRrWYYbFyS,['COVID19'],Twitter for iPhone,False
Radio Silent,"NY,NY",All tweets sent are for info purposes only and should't be construed as an offer or solicitation to buy or sell securities. Not a licensed broker. Just opinion,2011-04-16 15:43:56,30273,31,14981,False,2020-07-31 17:19:06,"$RGLS .70 added to position #COVID19 Play 

Using that 100 MA : .66 Floor 

Remarks: STRONG SUPPORT ON VERTICAL and… https://t.co/65UhenSAMV",['COVID19'],Twitter Web App,False
clarimask,WA,".•America, we have you covered.😷
•.Proudly packaged and shipped in the USA 🇺🇸
.•Visit our website to order your mask•.",2020-04-06 00:05:17,12,121,396,False,2020-07-31 17:17:43,"Is Herd Immunity an Effective Strategy?

What does it take to achieve herd immunity? Is it safe? Dr. Haley discusse… https://t.co/Me34OojtZX",,Twitter Web App,False
Kari Skipper Foster,VA,"Resister. Not paid to do so - I just care about humanity. I do other stuff, too.",2010-07-26 21:36:36,474,611,13790,False,2020-07-31 17:12:22,".@SteveScalise if school is safe why is voting dangerous?
#COVID19",['COVID19'],Twitter for Android,False
Virginia Tech MLSoC,"Blacksburg,VA",Virginia Tech's nationally ranked Myers-Lawson School of Construction,2012-04-30 15:51:09,291,160,97,False,2020-07-31 17:10:00,ICYMI: Listen to @VTSandsman's virtual town hall on #COVID19 testing and tracing as the university prepares for the… https://t.co/1iVv3UIQD6,['COVID19'],Twitter Web App,False
